,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
146,1.7999999999999998,0.9,1.1,1836.18,0.2394
147,1.7999999999999998,0.9,1.2,1709.94,0.223
148,1.7999999999999998,1.0,0.9,2040.01,0.2769
149,1.7999999999999998,1.0,1.0,1913.77,0.2549
150,1.7999999999999998,1.0,1.1,1787.53,0.2362
151,1.7999999999999998,1.0,1.2,1661.28,0.22
152,1.7999999999999998,1.1,0.9,1991.36,0.2731
153,1.7999999999999998,1.1,1.0,1865.11,0.2514
154,1.7999999999999998,1.1,1.1,1738.87,0.2329
155,1.7999999999999998,1.1,1.2,1612.63,0.217
156,1.9,0.9,0.9,2309.64,0.2981
157,1.9,0.9,1.0,2183.4,0.2744
158,1.9,0.9,1.1,2057.15,0.2542
159,1.9,0.9,1.2,1930.91,0.2368
160,1.9,1.0,0.9,2260.99,0.2943
161,1.9,1.0,1.0,2134.74,0.2709
162,1.9,1.0,1.1,2008.5,0.251
163,1.9,1.0,1.2,1882.25,0.2338
164,1.9,1.1,0.9,2212.33,0.2904
165,1.9,1.1,1.0,2086.09,0.2674
166,1.9,1.1,1.1,1959.84,0.2477
167,1.9,1.1,1.2,1833.6,0.2308
168,1.9999999999999996,0.9,0.9,2530.61,0.3155
169,1.9999999999999996,0.9,1.0,2404.37,0.2904
170,1.9999999999999996,0.9,1.1,2278.12,0.269
171,1.9999999999999996,0.9,1.2,2151.88,0.2506
172,1.9999999999999996,1.0,0.9,2481.96,0.3116
173,1.9999999999999996,1.0,1.0,2355.71,0.2869
174,1.9999999999999996,1.0,1.1,2229.47,0.2657
175,1.9999999999999996,1.0,1.2,2103.22,0.2476
176,1.9999999999999996,1.1,0.9,2433.3,0.3078
177,1.9999999999999996,1.1,1.0,2307.06,0.2833
178,1.9999999999999996,1.1,1.1,2180.81,0.2625
179,1.9999999999999996,1.1,1.2,2054.57,0.2445
180,2.0999999999999996,0.9,0.9,2751.58,0.3328
181,2.0999999999999996,0.9,1.0,2625.34,0.3063
